site;var_name;value;exceldate
Ahaus;mean temperature;-0.60;19361
Ahaus;mean temperature;-2.00;19362
Ahaus;mean temperature;-0.80;19363
Ahaus;mean temperature;-2.40;19364
Ahaus;mean temperature;-2.80;19365
Ahaus;mean temperature;-2.40;19366
Ahaus;mean temperature;-1.80;19367
Ahaus;mean temperature;0.40;19368
Ahaus;mean temperature;0.40;19369
Ahaus;mean temperature;-2.60;19370
Ahaus;mean temperature;-0.10;19371
Ahaus;mean temperature;-2.00;19372
Ahaus;mean temperature;-3.30;19373
Ahaus;mean temperature;-1.40;19374
Ahaus;mean temperature;1.10;19375
Ahaus;mean temperature;2.00;19376
Ahaus;mean temperature;1.60;19377
Ahaus;mean temperature;3.30;19378
Ahaus;mean temperature;3.10;19379
Ahaus;mean temperature;2.30;19380
Ahaus;mean temperature;3.40;19381
Ahaus;mean temperature;3.00;19382
Ahaus;mean temperature;0.80;19383
Ahaus;mean temperature;0.80;19384
Ahaus;mean temperature;1.60;19385
Ahaus;mean temperature;5.70;19386
Ahaus;mean temperature;9.10;19387
Ahaus;mean temperature;8.20;19388
Ahaus;mean temperature;7.40;19389
Ahaus;mean temperature;3.40;19390
Ahaus;mean temperature;2.80;19391
Ahaus;mean temperature;0.20;19392
Ahaus;mean temperature;-0.30;19393
Ahaus;mean temperature;0.00;19394
Ahaus;mean temperature;-0.80;19395
Ahaus;mean temperature;-4.40;19396
Ahaus;mean temperature;-8.60;19397
Ahaus;mean temperature;-5.80;19398
Ahaus;mean temperature;0.60;19399
Ahaus;mean temperature;2.30;19400
Ahaus;mean temperature;2.40;19401
Ahaus;mean temperature;-1.70;19402
Ahaus;mean temperature;-2.60;19403
Ahaus;mean temperature;-3.80;19404
Ahaus;mean temperature;-2.90;19405
Ahaus;mean temperature;-3.00;19406
Ahaus;mean temperature;0.60;19407
Ahaus;mean temperature;3.80;19408
Ahaus;mean temperature;5.90;19409
Ahaus;mean temperature;6.70;19410
Ahaus;mean temperature;7.60;19411
Ahaus;mean temperature;8.50;19412
Ahaus;mean temperature;7.30;19413
Ahaus;mean temperature;8.00;19414
Ahaus;mean temperature;6.10;19415
Ahaus;mean temperature;6.70;19416
Ahaus;mean temperature;5.70;19417
Ahaus;mean temperature;3.10;19418
Ahaus;mean temperature;2.80;19419
Ahaus;mean temperature;2.90;19420
Ahaus;mean temperature;1.50;19421
Ahaus;mean temperature;4.00;19422
Ahaus;mean temperature;5.30;19423
Ahaus;mean temperature;4.80;19424
Ahaus;mean temperature;3.60;19425
Ahaus;mean temperature;2.30;19426
Ahaus;mean temperature;4.50;19427
Ahaus;mean temperature;3.40;19428
Ahaus;mean temperature;4.20;19429
Ahaus;mean temperature;3.30;19430
Ahaus;mean temperature;3.20;19431
Ahaus;mean temperature;3.10;19432
Ahaus;mean temperature;4.30;19433
Ahaus;mean temperature;5.80;19434
Ahaus;mean temperature;5.60;19435
Ahaus;mean temperature;4.90;19436
Ahaus;mean temperature;6.10;19437
Ahaus;mean temperature;6.10;19438
Ahaus;mean temperature;2.70;19439
Ahaus;mean temperature;3.30;19440
Ahaus;mean temperature;3.20;19441
Ahaus;mean temperature;7.30;19442
Ahaus;mean temperature;9.10;19443
Ahaus;mean temperature;10.20;19444
Ahaus;mean temperature;3.50;19445
Ahaus;mean temperature;7.40;19446
Ahaus;mean temperature;11.70;19447
Ahaus;mean temperature;10.60;19448
Ahaus;mean temperature;5.60;19449
Ahaus;mean temperature;7.90;19450
Ahaus;mean temperature;11.60;19451
Ahaus;mean temperature;11.60;19452
Ahaus;mean temperature;8.40;19453
Ahaus;mean temperature;7.80;19454
Ahaus;mean temperature;6.50;19455
Ahaus;mean temperature;5.40;19456
Ahaus;mean temperature;7.60;19457
Ahaus;mean temperature;7.60;19458
Ahaus;mean temperature;6.70;19459
Ahaus;mean temperature;10.40;19460
Ahaus;mean temperature;13.80;19461
Ahaus;mean temperature;8.10;19462
Ahaus;mean temperature;5.90;19463
Ahaus;mean temperature;6.00;19464
Ahaus;mean temperature;7.60;19465
Ahaus;mean temperature;10.10;19466
Ahaus;mean temperature;11.00;19467
Ahaus;mean temperature;8.30;19468
Ahaus;mean temperature;10.00;19469
Ahaus;mean temperature;11.60;19470
Ahaus;mean temperature;10.40;19471
Ahaus;mean temperature;12.40;19472
Ahaus;mean temperature;10.20;19473
Ahaus;mean temperature;8.00;19474
Ahaus;mean temperature;10.50;19475
Ahaus;mean temperature;13.10;19476
Ahaus;mean temperature;10.20;19477
Ahaus;mean temperature;7.50;19478
Ahaus;mean temperature;12.40;19479
Ahaus;mean temperature;15.50;19480
Ahaus;mean temperature;17.20;19481
Ahaus;mean temperature;16.30;19482
Ahaus;mean temperature;11.10;19483
Ahaus;mean temperature;10.30;19484
Ahaus;mean temperature;7.70;19485
Ahaus;mean temperature;7.70;19486
Ahaus;mean temperature;8.20;19487
Ahaus;mean temperature;7.20;19488
Ahaus;mean temperature;6.60;19489
Ahaus;mean temperature;8.20;19490
Ahaus;mean temperature;9.70;19491
Ahaus;mean temperature;10.80;19492
Ahaus;mean temperature;13.80;19493
Ahaus;mean temperature;16.60;19494
Ahaus;mean temperature;19.10;19495
Ahaus;mean temperature;15.90;19496
Ahaus;mean temperature;18.10;19497
Ahaus;mean temperature;19.70;19498
Ahaus;mean temperature;16.00;19499
Ahaus;mean temperature;19.70;19500
Ahaus;mean temperature;18.30;19501
Ahaus;mean temperature;20.50;19502
Ahaus;mean temperature;20.00;19503
Ahaus;mean temperature;20.80;19504
Ahaus;mean temperature;16.50;19505
Ahaus;mean temperature;12.90;19506
Ahaus;mean temperature;10.10;19507
Ahaus;mean temperature;11.30;19508
Ahaus;mean temperature;9.10;19509
Ahaus;mean temperature;10.10;19510
Ahaus;mean temperature;8.20;19511
Ahaus;mean temperature;8.10;19512
Ahaus;mean temperature;10.10;19513
Ahaus;mean temperature;10.80;19514
Ahaus;mean temperature;12.20;19515
Ahaus;mean temperature;11.70;19516
Ahaus;mean temperature;16.10;19517
Ahaus;mean temperature;19.20;19518
Ahaus;mean temperature;16.50;19519
Ahaus;mean temperature;15.30;19520
Ahaus;mean temperature;13.60;19521
Ahaus;mean temperature;17.30;19522
Ahaus;mean temperature;15.90;19523
Ahaus;mean temperature;16.90;19524
Ahaus;mean temperature;16.00;19525
Ahaus;mean temperature;15.60;19526
Ahaus;mean temperature;15.60;19527
Ahaus;mean temperature;14.10;19528
Ahaus;mean temperature;16.10;19529
Ahaus;mean temperature;19.00;19530
Ahaus;mean temperature;22.00;19531
Ahaus;mean temperature;19.50;19532
Ahaus;mean temperature;17.80;19533
Ahaus;mean temperature;18.30;19534
Ahaus;mean temperature;18.60;19535
Ahaus;mean temperature;19.50;19536
Ahaus;mean temperature;20.00;19537
Ahaus;mean temperature;19.80;19538
Ahaus;mean temperature;21.40;19539
Ahaus;mean temperature;22.50;19540
Ahaus;mean temperature;21.10;19541
Ahaus;mean temperature;20.40;19542
Ahaus;mean temperature;20.20;19543
Ahaus;mean temperature;18.80;19544
Ahaus;mean temperature;17.50;19545
Ahaus;mean temperature;18.00;19546
Ahaus;mean temperature;19.60;19547
Ahaus;mean temperature;16.40;19548
Ahaus;mean temperature;14.40;19549
Ahaus;mean temperature;13.70;19550
Ahaus;mean temperature;14.70;19551
Ahaus;mean temperature;16.80;19552
Ahaus;mean temperature;14.70;19553
Ahaus;mean temperature;14.90;19554
Ahaus;mean temperature;13.80;19555
Ahaus;mean temperature;16.90;19556
Ahaus;mean temperature;18.40;19557
Ahaus;mean temperature;16.50;19558
Ahaus;mean temperature;15.00;19559
Ahaus;mean temperature;16.50;19560
Ahaus;mean temperature;22.50;19561
Ahaus;mean temperature;18.70;19562
Ahaus;mean temperature;16.00;19563
Ahaus;mean temperature;16.70;19564
Ahaus;mean temperature;21.30;19565
Ahaus;mean temperature;18.00;19566
Ahaus;mean temperature;14.70;19567
Ahaus;mean temperature;15.60;19568
Ahaus;mean temperature;15.90;19569
Ahaus;mean temperature;13.90;19570
Ahaus;mean temperature;13.60;19571
Ahaus;mean temperature;14.50;19572
Ahaus;mean temperature;14.60;19573
Ahaus;mean temperature;13.90;19574
Ahaus;mean temperature;17.30;19575
Ahaus;mean temperature;16.10;19576
Ahaus;mean temperature;15.50;19577
Ahaus;mean temperature;14.90;19578
Ahaus;mean temperature;15.20;19579
Ahaus;mean temperature;17.70;19580
Ahaus;mean temperature;20.00;19581
Ahaus;mean temperature;18.80;19582
Ahaus;mean temperature;23.70;19583
Ahaus;mean temperature;23.30;19584
Ahaus;mean temperature;20.60;19585
Ahaus;mean temperature;21.60;19586
Ahaus;mean temperature;16.60;19587
Ahaus;mean temperature;15.90;19588
Ahaus;mean temperature;16.90;19589
Ahaus;mean temperature;16.00;19590
Ahaus;mean temperature;17.90;19591
Ahaus;mean temperature;14.80;19592
Ahaus;mean temperature;13.50;19593
Ahaus;mean temperature;15.60;19594
Ahaus;mean temperature;16.10;19595
Ahaus;mean temperature;14.30;19596
Ahaus;mean temperature;13.70;19597
Ahaus;mean temperature;13.90;19598
Ahaus;mean temperature;15.20;19599
Ahaus;mean temperature;14.60;19600
Ahaus;mean temperature;18.30;19601
Ahaus;mean temperature;15.50;19602
Ahaus;mean temperature;17.70;19603
Ahaus;mean temperature;18.90;19604
Ahaus;mean temperature;14.70;19605
Ahaus;mean temperature;13.00;19606
Ahaus;mean temperature;12.20;19607
Ahaus;mean temperature;12.80;19608
Ahaus;mean temperature;15.10;19609
Ahaus;mean temperature;15.40;19610
Ahaus;mean temperature;14.10;19611
Ahaus;mean temperature;12.30;19612
Ahaus;mean temperature;12.50;19613
Ahaus;mean temperature;13.20;19614
Ahaus;mean temperature;11.60;19615
Ahaus;mean temperature;12.10;19616
Ahaus;mean temperature;14.20;19617
Ahaus;mean temperature;15.40;19618
Ahaus;mean temperature;14.90;19619
Ahaus;mean temperature;13.70;19620
Ahaus;mean temperature;14.30;19621
Ahaus;mean temperature;13.30;19622
Ahaus;mean temperature;13.50;19623
Ahaus;mean temperature;12.90;19624
Ahaus;mean temperature;13.80;19625
Ahaus;mean temperature;12.00;19626
Ahaus;mean temperature;12.90;19627
Ahaus;mean temperature;12.60;19628
Ahaus;mean temperature;17.20;19629
Ahaus;mean temperature;13.10;19630
Ahaus;mean temperature;11.40;19631
Ahaus;mean temperature;14.50;19632
Ahaus;mean temperature;15.70;19633
Ahaus;mean temperature;15.00;19634
Ahaus;mean temperature;12.60;19635
Ahaus;mean temperature;10.00;19636
Ahaus;mean temperature;9.30;19637
Ahaus;mean temperature;10.00;19638
Ahaus;mean temperature;9.60;19639
Ahaus;mean temperature;9.70;19640
Ahaus;mean temperature;10.10;19641
Ahaus;mean temperature;8.50;19642
Ahaus;mean temperature;9.90;19643
Ahaus;mean temperature;12.20;19644
Ahaus;mean temperature;15.70;19645
Ahaus;mean temperature;14.60;19646
Ahaus;mean temperature;13.40;19647
Ahaus;mean temperature;12.40;19648
Ahaus;mean temperature;11.30;19649
Ahaus;mean temperature;9.90;19650
Ahaus;mean temperature;12.20;19651
Ahaus;mean temperature;14.20;19652
Ahaus;mean temperature;13.30;19653
Ahaus;mean temperature;9.90;19654
Ahaus;mean temperature;13.70;19655
Ahaus;mean temperature;12.40;19656
Ahaus;mean temperature;12.70;19657
Ahaus;mean temperature;11.40;19658
Ahaus;mean temperature;11.70;19659
Ahaus;mean temperature;13.20;19660
Ahaus;mean temperature;9.80;19661
Ahaus;mean temperature;7.50;19662
Ahaus;mean temperature;8.20;19663
Ahaus;mean temperature;11.70;19664
Ahaus;mean temperature;8.20;19665
Ahaus;mean temperature;6.40;19666
Ahaus;mean temperature;6.40;19667
Ahaus;mean temperature;6.50;19668
Ahaus;mean temperature;6.20;19669
Ahaus;mean temperature;6.30;19670
Ahaus;mean temperature;9.50;19671
Ahaus;mean temperature;8.90;19672
Ahaus;mean temperature;6.80;19673
Ahaus;mean temperature;6.50;19674
Ahaus;mean temperature;9.00;19675
Ahaus;mean temperature;9.60;19676
Ahaus;mean temperature;10.40;19677
Ahaus;mean temperature;9.60;19678
Ahaus;mean temperature;7.90;19679
Ahaus;mean temperature;7.40;19680
Ahaus;mean temperature;4.00;19681
Ahaus;mean temperature;6.00;19682
Ahaus;mean temperature;8.10;19683
Ahaus;mean temperature;7.30;19684
Ahaus;mean temperature;6.60;19685
Ahaus;mean temperature;2.50;19686
Ahaus;mean temperature;1.70;19687
Ahaus;mean temperature;0.40;19688
Ahaus;mean temperature;3.30;19689
Ahaus;mean temperature;7.90;19690
Ahaus;mean temperature;10.20;19691
Ahaus;mean temperature;10.90;19692
Ahaus;mean temperature;10.70;19693
Ahaus;mean temperature;7.30;19694
Ahaus;mean temperature;10.50;19695
Ahaus;mean temperature;11.40;19696
Ahaus;mean temperature;12.90;19697
Ahaus;mean temperature;9.20;19698
Ahaus;mean temperature;6.90;19699
Ahaus;mean temperature;5.30;19700
Ahaus;mean temperature;5.20;19701
Ahaus;mean temperature;8.00;19702
Ahaus;mean temperature;7.70;19703
Ahaus;mean temperature;5.80;19704
Ahaus;mean temperature;4.60;19705
Ahaus;mean temperature;3.50;19706
Ahaus;mean temperature;3.60;19707
Ahaus;mean temperature;8.40;19708
Ahaus;mean temperature;6.10;19709
Ahaus;mean temperature;2.00;19710
Ahaus;mean temperature;2.70;19711
Ahaus;mean temperature;2.10;19712
Ahaus;mean temperature;1.60;19713
Ahaus;mean temperature;0.70;19714
Ahaus;mean temperature;3.00;19715
Ahaus;mean temperature;6.10;19716
Ahaus;mean temperature;6.00;19717
Ahaus;mean temperature;3.80;19718
Ahaus;mean temperature;2.80;19719
Ahaus;mean temperature;4.80;19720
Ahaus;mean temperature;4.10;19721
Ahaus;mean temperature;2.10;19722
Ahaus;mean temperature;-1.10;19723
Ahaus;mean temperature;-2.70;19724
Ahaus;mean temperature;-2.10;19725
Ahaus;mean temperature;-2.80;19726
Ahaus;mean temperature;0.80;19727
Ahaus;mean temperature;-0.70;19728
Ahaus;mean temperature;-3.70;19729
Ahaus;mean temperature;-8.70;19730
Ahaus;mean temperature;-5.40;19731
Ahaus;mean temperature;-2.60;19732
Ahaus;mean temperature;1.00;19733
Ahaus;mean temperature;2.50;19734
Ahaus;mean temperature;5.00;19735
Ahaus;mean temperature;5.30;19736
Ahaus;mean temperature;4.90;19737
Ahaus;mean temperature;3.50;19738
Ahaus;mean temperature;9.10;19739
Ahaus;mean temperature;6.20;19740
Ahaus;mean temperature;3.40;19741
Ahaus;mean temperature;3.70;19742
Ahaus;mean temperature;3.60;19743
Ahaus;mean temperature;7.00;19744
Ahaus;mean temperature;2.80;19745
Ahaus;mean temperature;0.40;19746
Ahaus;mean temperature;-2.10;19747
Ahaus;mean temperature;-4.20;19748
Ahaus;mean temperature;-5.00;19749
Ahaus;mean temperature;-9.00;19750
Ahaus;mean temperature;-7.70;19751
Ahaus;mean temperature;-8.10;19752
Ahaus;mean temperature;-6.50;19753
Ahaus;mean temperature;-8.20;19754
Ahaus;mean temperature;-10.40;19755
Ahaus;mean temperature;-11.50;19756
Ahaus;mean temperature;-8.80;19757
Ahaus;mean temperature;-6.10;19758
Ahaus;mean temperature;-7.50;19759
Ahaus;mean temperature;-5.00;19760
Ahaus;mean temperature;-5.20;19761
Ahaus;mean temperature;-3.10;19762
Ahaus;mean temperature;-0.30;19763
Ahaus;mean temperature;-2.00;19764
Ahaus;mean temperature;-1.10;19765
Ahaus;mean temperature;1.70;19766
Ahaus;mean temperature;1.20;19767
Ahaus;mean temperature;4.50;19768
Ahaus;mean temperature;3.00;19769
Ahaus;mean temperature;0.80;19770
Ahaus;mean temperature;-1.20;19771
Ahaus;mean temperature;-1.80;19772
Ahaus;mean temperature;0.50;19773
Ahaus;mean temperature;-0.70;19774
Ahaus;mean temperature;-0.80;19775
Ahaus;mean temperature;-1.40;19776
Ahaus;mean temperature;2.80;19777
Ahaus;mean temperature;5.40;19778
Ahaus;mean temperature;3.60;19779
Ahaus;mean temperature;5.90;19780
Ahaus;mean temperature;4.40;19781
Ahaus;mean temperature;3.20;19782
Ahaus;mean temperature;2.10;19783
Ahaus;mean temperature;-0.40;19784
Ahaus;mean temperature;0.20;19785
Ahaus;mean temperature;5.80;19786
Ahaus;mean temperature;3.80;19787
Ahaus;mean temperature;3.00;19788
Ahaus;mean temperature;4.20;19789
Ahaus;mean temperature;6.70;19790
Ahaus;mean temperature;9.20;19791
Ahaus;mean temperature;9.50;19792
Ahaus;mean temperature;8.00;19793
Ahaus;mean temperature;7.50;19794
Ahaus;mean temperature;2.80;19795
Ahaus;mean temperature;2.80;19796
Ahaus;mean temperature;2.80;19797
Ahaus;mean temperature;1.90;19798
Ahaus;mean temperature;2.30;19799
Ahaus;mean temperature;3.00;19800
Ahaus;mean temperature;2.40;19801
Ahaus;mean temperature;7.00;19802
Ahaus;mean temperature;8.20;19803
Ahaus;mean temperature;10.30;19804
Ahaus;mean temperature;12.30;19805
Ahaus;mean temperature;13.00;19806
Ahaus;mean temperature;8.10;19807
Ahaus;mean temperature;5.70;19808
Ahaus;mean temperature;6.10;19809
Ahaus;mean temperature;6.80;19810
Ahaus;mean temperature;7.00;19811
Ahaus;mean temperature;7.70;19812
Ahaus;mean temperature;8.50;19813
Ahaus;mean temperature;7.40;19814
Ahaus;mean temperature;5.40;19815
Ahaus;mean temperature;8.40;19816
Ahaus;mean temperature;10.70;19817
Ahaus;mean temperature;8.60;19818
Ahaus;mean temperature;6.30;19819
Ahaus;mean temperature;4.90;19820
Ahaus;mean temperature;4.70;19821
Ahaus;mean temperature;5.70;19822
Ahaus;mean temperature;5.80;19823
Ahaus;mean temperature;4.80;19824
Ahaus;mean temperature;6.30;19825
Ahaus;mean temperature;7.20;19826
Ahaus;mean temperature;6.90;19827
Ahaus;mean temperature;8.60;19828
Ahaus;mean temperature;5.90;19829
Ahaus;mean temperature;4.70;19830
Ahaus;mean temperature;5.10;19831
Ahaus;mean temperature;4.80;19832
Ahaus;mean temperature;5.40;19833
Ahaus;mean temperature;6.30;19834
Ahaus;mean temperature;7.80;19835
Ahaus;mean temperature;7.70;19836
Ahaus;mean temperature;9.60;19837
Ahaus;mean temperature;8.40;19838
Ahaus;mean temperature;9.60;19839
Ahaus;mean temperature;8.60;19840
Ahaus;mean temperature;6.40;19841
Ahaus;mean temperature;6.80;19842
Ahaus;mean temperature;8.00;19843
Ahaus;mean temperature;11.20;19844
Ahaus;mean temperature;13.70;19845
Ahaus;mean temperature;8.70;19846
Ahaus;mean temperature;9.50;19847
Ahaus;mean temperature;8.40;19848
Ahaus;mean temperature;9.80;19849
Ahaus;mean temperature;10.20;19850
Ahaus;mean temperature;9.40;19851
Ahaus;mean temperature;10.80;19852
Ahaus;mean temperature;17.80;19853
Ahaus;mean temperature;20.70;19854
Ahaus;mean temperature;20.10;19855
Ahaus;mean temperature;19.10;19856
Ahaus;mean temperature;16.40;19857
Ahaus;mean temperature;13.30;19858
Ahaus;mean temperature;13.30;19859
Ahaus;mean temperature;11.00;19860
Ahaus;mean temperature;9.20;19861
Ahaus;mean temperature;9.00;19862
Ahaus;mean temperature;8.80;19863
Ahaus;mean temperature;8.10;19864
Ahaus;mean temperature;8.10;19865
Ahaus;mean temperature;8.90;19866
Ahaus;mean temperature;11.60;19867
Ahaus;mean temperature;13.40;19868
Ahaus;mean temperature;18.20;19869
Ahaus;mean temperature;20.40;19870
Ahaus;mean temperature;21.60;19871
Ahaus;mean temperature;21.40;19872
Ahaus;mean temperature;13.60;19873
Ahaus;mean temperature;11.10;19874
Ahaus;mean temperature;11.80;19875
Ahaus;mean temperature;13.40;19876
Ahaus;mean temperature;13.90;19877
Ahaus;mean temperature;16.20;19878
Ahaus;mean temperature;18.10;19879
Ahaus;mean temperature;18.70;19880
Ahaus;mean temperature;14.60;19881
Ahaus;mean temperature;14.80;19882
Ahaus;mean temperature;18.20;19883
Ahaus;mean temperature;14.80;19884
Ahaus;mean temperature;14.50;19885
Ahaus;mean temperature;13.50;19886
Ahaus;mean temperature;16.00;19887
Ahaus;mean temperature;15.20;19888
Ahaus;mean temperature;12.20;19889
Ahaus;mean temperature;14.30;19890
Ahaus;mean temperature;17.20;19891
Ahaus;mean temperature;16.90;19892
Ahaus;mean temperature;19.20;19893
Ahaus;mean temperature;23.20;19894
Ahaus;mean temperature;22.90;19895
Ahaus;mean temperature;15.40;19896
Ahaus;mean temperature;15.90;19897
Ahaus;mean temperature;15.40;19898
Ahaus;mean temperature;16.90;19899
Ahaus;mean temperature;14.90;19900
Ahaus;mean temperature;15.10;19901
Ahaus;mean temperature;13.20;19902
Ahaus;mean temperature;11.60;19903
Ahaus;mean temperature;12.50;19904
Ahaus;mean temperature;13.20;19905
Ahaus;mean temperature;14.50;19906
Ahaus;mean temperature;14.60;19907
Ahaus;mean temperature;14.00;19908
Ahaus;mean temperature;13.90;19909
Ahaus;mean temperature;12.90;19910
Ahaus;mean temperature;11.20;19911
Ahaus;mean temperature;12.20;19912
Ahaus;mean temperature;14.40;19913
Ahaus;mean temperature;16.40;19914
Ahaus;mean temperature;16.30;19915
Ahaus;mean temperature;16.60;19916
Ahaus;mean temperature;14.00;19917
Ahaus;mean temperature;13.40;19918
Ahaus;mean temperature;14.10;19919
Ahaus;mean temperature;12.70;19920
Ahaus;mean temperature;14.10;19921
Ahaus;mean temperature;14.00;19922
Ahaus;mean temperature;14.40;19923
Ahaus;mean temperature;13.80;19924
Ahaus;mean temperature;15.90;19925
Ahaus;mean temperature;14.40;19926
Ahaus;mean temperature;12.90;19927
Ahaus;mean temperature;14.40;19928
Ahaus;mean temperature;15.90;19929
Ahaus;mean temperature;16.90;19930
