site;var_name;value;exceldate
Ahaus;precipitation height;0.00;19362
Ahaus;precipitation height;0.00;19363
Ahaus;precipitation height;0.00;19364
Ahaus;precipitation height;0.00;19365
Ahaus;precipitation height;0.50;19366
Ahaus;precipitation height;0.00;19367
Ahaus;precipitation height;2.60;19368
Ahaus;precipitation height;0.00;19369
Ahaus;precipitation height;0.00;19370
Ahaus;precipitation height;0.20;19371
Ahaus;precipitation height;0.00;19372
Ahaus;precipitation height;0.00;19373
Ahaus;precipitation height;1.40;19374
Ahaus;precipitation height;2.60;19375
Ahaus;precipitation height;0.70;19376
Ahaus;precipitation height;0.40;19377
Ahaus;precipitation height;1.70;19378
Ahaus;precipitation height;0.00;19379
Ahaus;precipitation height;0.00;19380
Ahaus;precipitation height;0.50;19381
Ahaus;precipitation height;0.10;19382
Ahaus;precipitation height;0.00;19383
Ahaus;precipitation height;0.20;19384
Ahaus;precipitation height;0.00;19385
Ahaus;precipitation height;6.30;19386
Ahaus;precipitation height;0.00;19387
Ahaus;precipitation height;0.00;19388
Ahaus;precipitation height;1.50;19389
Ahaus;precipitation height;22.30;19390
Ahaus;precipitation height;1.40;19391
Ahaus;precipitation height;0.80;19392
Ahaus;precipitation height;0.00;19393
Ahaus;precipitation height;0.80;19394
Ahaus;precipitation height;4.90;19395
Ahaus;precipitation height;0.00;19396
Ahaus;precipitation height;0.00;19397
Ahaus;precipitation height;0.30;19398
Ahaus;precipitation height;6.60;19399
Ahaus;precipitation height;9.70;19400
Ahaus;precipitation height;0.20;19401
Ahaus;precipitation height;0.20;19402
Ahaus;precipitation height;0.00;19403
Ahaus;precipitation height;0.00;19404
Ahaus;precipitation height;0.60;19405
Ahaus;precipitation height;0.00;19406
Ahaus;precipitation height;5.00;19407
Ahaus;precipitation height;0.80;19408
Ahaus;precipitation height;0.10;19409
Ahaus;precipitation height;0.00;19410
Ahaus;precipitation height;0.80;19411
Ahaus;precipitation height;0.00;19412
Ahaus;precipitation height;0.00;19413
Ahaus;precipitation height;0.00;19414
Ahaus;precipitation height;0.00;19415
Ahaus;precipitation height;0.00;19416
Ahaus;precipitation height;0.00;19417
Ahaus;precipitation height;0.00;19418
Ahaus;precipitation height;0.00;19419
Ahaus;precipitation height;0.00;19420
Ahaus;precipitation height;0.30;19421
Ahaus;precipitation height;0.00;19422
Ahaus;precipitation height;0.10;19423
Ahaus;precipitation height;0.50;19424
Ahaus;precipitation height;0.20;19425
Ahaus;precipitation height;0.00;19426
Ahaus;precipitation height;0.00;19427
Ahaus;precipitation height;2.50;19428
Ahaus;precipitation height;1.10;19429
Ahaus;precipitation height;0.10;19430
Ahaus;precipitation height;0.00;19431
Ahaus;precipitation height;0.00;19432
Ahaus;precipitation height;0.00;19433
Ahaus;precipitation height;0.00;19434
Ahaus;precipitation height;0.00;19435
Ahaus;precipitation height;0.00;19436
Ahaus;precipitation height;0.00;19437
Ahaus;precipitation height;0.20;19438
Ahaus;precipitation height;0.10;19439
Ahaus;precipitation height;0.00;19440
Ahaus;precipitation height;0.00;19441
Ahaus;precipitation height;0.00;19442
Ahaus;precipitation height;0.00;19443
Ahaus;precipitation height;0.20;19444
Ahaus;precipitation height;0.00;19445
Ahaus;precipitation height;2.00;19446
Ahaus;precipitation height;0.00;19447
Ahaus;precipitation height;3.00;19448
Ahaus;precipitation height;0.60;19449
Ahaus;precipitation height;0.30;19450
Ahaus;precipitation height;0.00;19451
Ahaus;precipitation height;4.70;19452
Ahaus;precipitation height;8.80;19453
Ahaus;precipitation height;4.40;19454
Ahaus;precipitation height;4.90;19455
Ahaus;precipitation height;1.00;19456
Ahaus;precipitation height;0.00;19457
Ahaus;precipitation height;0.00;19458
Ahaus;precipitation height;0.00;19459
Ahaus;precipitation height;0.00;19460
Ahaus;precipitation height;1.60;19461
Ahaus;precipitation height;0.10;19462
Ahaus;precipitation height;0.00;19463
Ahaus;precipitation height;0.00;19464
Ahaus;precipitation height;0.00;19465
Ahaus;precipitation height;0.00;19466
Ahaus;precipitation height;0.00;19467
Ahaus;precipitation height;0.00;19468
Ahaus;precipitation height;0.00;19469
Ahaus;precipitation height;0.00;19470
Ahaus;precipitation height;0.00;19471
Ahaus;precipitation height;0.00;19472
Ahaus;precipitation height;0.00;19473
Ahaus;precipitation height;0.00;19474
Ahaus;precipitation height;0.00;19475
Ahaus;precipitation height;7.30;19476
Ahaus;precipitation height;0.70;19477
Ahaus;precipitation height;2.00;19478
Ahaus;precipitation height;0.00;19479
Ahaus;precipitation height;0.00;19480
Ahaus;precipitation height;0.00;19481
Ahaus;precipitation height;0.00;19482
Ahaus;precipitation height;0.00;19483
Ahaus;precipitation height;0.10;19484
Ahaus;precipitation height;1.50;19485
Ahaus;precipitation height;0.00;19486
Ahaus;precipitation height;0.00;19487
Ahaus;precipitation height;0.40;19488
Ahaus;precipitation height;0.00;19489
Ahaus;precipitation height;0.00;19490
Ahaus;precipitation height;0.00;19491
Ahaus;precipitation height;0.00;19492
Ahaus;precipitation height;1.90;19493
Ahaus;precipitation height;0.00;19494
Ahaus;precipitation height;2.40;19495
Ahaus;precipitation height;0.00;19496
Ahaus;precipitation height;0.00;19497
Ahaus;precipitation height;0.30;19498
Ahaus;precipitation height;0.00;19499
Ahaus;precipitation height;10.10;19500
Ahaus;precipitation height;0.00;19501
Ahaus;precipitation height;0.00;19502
Ahaus;precipitation height;0.00;19503
Ahaus;precipitation height;0.00;19504
Ahaus;precipitation height;1.80;19505
Ahaus;precipitation height;0.10;19506
Ahaus;precipitation height;0.00;19507
Ahaus;precipitation height;5.40;19508
Ahaus;precipitation height;10.00;19509
Ahaus;precipitation height;14.30;19510
Ahaus;precipitation height;6.20;19511
Ahaus;precipitation height;6.80;19512
Ahaus;precipitation height;0.00;19513
Ahaus;precipitation height;0.00;19514
Ahaus;precipitation height;0.00;19515
Ahaus;precipitation height;0.00;19516
Ahaus;precipitation height;2.10;19517
Ahaus;precipitation height;0.00;19518
Ahaus;precipitation height;1.00;19519
Ahaus;precipitation height;1.20;19520
Ahaus;precipitation height;0.00;19521
Ahaus;precipitation height;0.00;19522
Ahaus;precipitation height;0.40;19523
Ahaus;precipitation height;0.10;19524
Ahaus;precipitation height;1.50;19525
Ahaus;precipitation height;0.10;19526
Ahaus;precipitation height;0.80;19527
Ahaus;precipitation height;6.00;19528
Ahaus;precipitation height;0.50;19529
Ahaus;precipitation height;0.00;19530
Ahaus;precipitation height;0.00;19531
Ahaus;precipitation height;26.50;19532
Ahaus;precipitation height;24.40;19533
Ahaus;precipitation height;2.40;19534
Ahaus;precipitation height;4.20;19535
Ahaus;precipitation height;0.80;19536
Ahaus;precipitation height;1.40;19537
Ahaus;precipitation height;0.00;19538
Ahaus;precipitation height;0.00;19539
Ahaus;precipitation height;0.00;19540
Ahaus;precipitation height;32.40;19541
Ahaus;precipitation height;0.30;19542
Ahaus;precipitation height;0.90;19543
Ahaus;precipitation height;0.00;19544
Ahaus;precipitation height;0.00;19545
Ahaus;precipitation height;2.60;19546
Ahaus;precipitation height;0.80;19547
Ahaus;precipitation height;0.00;19548
Ahaus;precipitation height;1.50;19549
Ahaus;precipitation height;8.20;19550
Ahaus;precipitation height;2.30;19551
Ahaus;precipitation height;5.00;19552
Ahaus;precipitation height;9.90;19553
Ahaus;precipitation height;12.40;19554
Ahaus;precipitation height;4.20;19555
Ahaus;precipitation height;0.90;19556
Ahaus;precipitation height;2.00;19557
Ahaus;precipitation height;5.40;19558
Ahaus;precipitation height;0.00;19559
Ahaus;precipitation height;1.90;19560
Ahaus;precipitation height;0.00;19561
Ahaus;precipitation height;8.20;19562
Ahaus;precipitation height;1.10;19563
Ahaus;precipitation height;0.00;19564
Ahaus;precipitation height;2.60;19565
Ahaus;precipitation height;0.10;19566
Ahaus;precipitation height;9.70;19567
Ahaus;precipitation height;0.00;19568
Ahaus;precipitation height;1.10;19569
Ahaus;precipitation height;4.10;19570
Ahaus;precipitation height;13.20;19571
Ahaus;precipitation height;1.00;19572
Ahaus;precipitation height;0.00;19573
Ahaus;precipitation height;3.70;19574
Ahaus;precipitation height;1.60;19575
Ahaus;precipitation height;0.00;19576
Ahaus;precipitation height;0.00;19577
Ahaus;precipitation height;0.00;19578
Ahaus;precipitation height;0.00;19579
Ahaus;precipitation height;0.00;19580
Ahaus;precipitation height;0.00;19581
Ahaus;precipitation height;0.00;19582
Ahaus;precipitation height;0.00;19583
Ahaus;precipitation height;0.00;19584
Ahaus;precipitation height;7.50;19585
Ahaus;precipitation height;3.60;19586
Ahaus;precipitation height;0.00;19587
Ahaus;precipitation height;0.00;19588
Ahaus;precipitation height;1.00;19589
Ahaus;precipitation height;0.00;19590
Ahaus;precipitation height;5.40;19591
Ahaus;precipitation height;6.90;19592
Ahaus;precipitation height;11.50;19593
Ahaus;precipitation height;7.30;19594
Ahaus;precipitation height;7.50;19595
Ahaus;precipitation height;8.60;19596
Ahaus;precipitation height;2.10;19597
Ahaus;precipitation height;0.40;19598
Ahaus;precipitation height;0.00;19599
Ahaus;precipitation height;18.00;19600
Ahaus;precipitation height;3.70;19601
Ahaus;precipitation height;0.00;19602
Ahaus;precipitation height;0.00;19603
Ahaus;precipitation height;3.80;19604
Ahaus;precipitation height;0.10;19605
Ahaus;precipitation height;0.00;19606
Ahaus;precipitation height;0.00;19607
Ahaus;precipitation height;0.00;19608
Ahaus;precipitation height;0.00;19609
Ahaus;precipitation height;0.00;19610
Ahaus;precipitation height;3.20;19611
Ahaus;precipitation height;3.30;19612
Ahaus;precipitation height;0.90;19613
Ahaus;precipitation height;0.90;19614
Ahaus;precipitation height;0.10;19615
Ahaus;precipitation height;0.00;19616
Ahaus;precipitation height;0.00;19617
Ahaus;precipitation height;0.50;19618
Ahaus;precipitation height;6.50;19619
Ahaus;precipitation height;0.80;19620
Ahaus;precipitation height;3.80;19621
Ahaus;precipitation height;0.70;19622
Ahaus;precipitation height;3.10;19623
Ahaus;precipitation height;2.80;19624
Ahaus;precipitation height;4.30;19625
Ahaus;precipitation height;0.00;19626
Ahaus;precipitation height;0.00;19627
Ahaus;precipitation height;0.00;19628
Ahaus;precipitation height;0.50;19629
Ahaus;precipitation height;1.60;19630
Ahaus;precipitation height;0.00;19631
Ahaus;precipitation height;0.00;19632
Ahaus;precipitation height;0.00;19633
Ahaus;precipitation height;0.00;19634
Ahaus;precipitation height;0.00;19635
Ahaus;precipitation height;1.10;19636
Ahaus;precipitation height;0.00;19637
Ahaus;precipitation height;0.20;19638
Ahaus;precipitation height;3.50;19639
Ahaus;precipitation height;0.00;19640
Ahaus;precipitation height;0.00;19641
Ahaus;precipitation height;0.00;19642
Ahaus;precipitation height;0.00;19643
Ahaus;precipitation height;0.00;19644
Ahaus;precipitation height;0.10;19645
Ahaus;precipitation height;1.20;19646
Ahaus;precipitation height;0.00;19647
Ahaus;precipitation height;0.10;19648
Ahaus;precipitation height;1.00;19649
Ahaus;precipitation height;0.00;19650
Ahaus;precipitation height;0.00;19651
Ahaus;precipitation height;0.00;19652
Ahaus;precipitation height;0.00;19653
Ahaus;precipitation height;0.00;19654
Ahaus;precipitation height;2.20;19655
Ahaus;precipitation height;0.00;19656
Ahaus;precipitation height;0.00;19657
Ahaus;precipitation height;0.90;19658
Ahaus;precipitation height;0.10;19659
Ahaus;precipitation height;0.20;19660
Ahaus;precipitation height;0.00;19661
Ahaus;precipitation height;2.30;19662
Ahaus;precipitation height;0.90;19663
Ahaus;precipitation height;0.90;19664
Ahaus;precipitation height;0.00;19665
Ahaus;precipitation height;0.00;19666
Ahaus;precipitation height;0.60;19667
Ahaus;precipitation height;0.10;19668
Ahaus;precipitation height;0.00;19669
Ahaus;precipitation height;1.10;19670
Ahaus;precipitation height;0.00;19671
Ahaus;precipitation height;1.40;19672
Ahaus;precipitation height;0.00;19673
Ahaus;precipitation height;0.00;19674
Ahaus;precipitation height;0.00;19675
Ahaus;precipitation height;3.80;19676
Ahaus;precipitation height;1.00;19677
Ahaus;precipitation height;0.00;19678
Ahaus;precipitation height;0.20;19679
Ahaus;precipitation height;0.00;19680
Ahaus;precipitation height;0.00;19681
Ahaus;precipitation height;0.00;19682
Ahaus;precipitation height;0.00;19683
Ahaus;precipitation height;0.00;19684
Ahaus;precipitation height;0.00;19685
Ahaus;precipitation height;0.00;19686
Ahaus;precipitation height;0.00;19687
Ahaus;precipitation height;0.00;19688
Ahaus;precipitation height;0.00;19689
Ahaus;precipitation height;0.00;19690
Ahaus;precipitation height;0.00;19691
Ahaus;precipitation height;0.00;19692
Ahaus;precipitation height;0.00;19693
Ahaus;precipitation height;0.00;19694
Ahaus;precipitation height;0.00;19695
Ahaus;precipitation height;0.00;19696
Ahaus;precipitation height;0.00;19697
Ahaus;precipitation height;0.00;19698
Ahaus;precipitation height;0.00;19699
Ahaus;precipitation height;0.00;19700
Ahaus;precipitation height;0.00;19701
Ahaus;precipitation height;6.60;19702
Ahaus;precipitation height;1.20;19703
Ahaus;precipitation height;0.00;19704
Ahaus;precipitation height;0.00;19705
Ahaus;precipitation height;0.00;19706
Ahaus;precipitation height;0.00;19707
Ahaus;precipitation height;0.00;19708
Ahaus;precipitation height;0.00;19709
Ahaus;precipitation height;0.00;19710
Ahaus;precipitation height;0.00;19711
Ahaus;precipitation height;16.10;19712
Ahaus;precipitation height;1.70;19713
Ahaus;precipitation height;0.50;19714
Ahaus;precipitation height;2.60;19715
Ahaus;precipitation height;0.50;19716
Ahaus;precipitation height;0.90;19717
Ahaus;precipitation height;4.60;19718
Ahaus;precipitation height;8.60;19719
Ahaus;precipitation height;1.60;19720
Ahaus;precipitation height;4.00;19721
Ahaus;precipitation height;0.10;19722
Ahaus;precipitation height;0.00;19723
Ahaus;precipitation height;0.50;19724
Ahaus;precipitation height;0.00;19725
Ahaus;precipitation height;0.40;19726
Ahaus;precipitation height;3.00;19727
Ahaus;precipitation height;1.90;19728
Ahaus;precipitation height;0.00;19729
Ahaus;precipitation height;0.00;19730
Ahaus;precipitation height;0.00;19731
Ahaus;precipitation height;0.00;19732
Ahaus;precipitation height;9.80;19733
Ahaus;precipitation height;7.50;19734
Ahaus;precipitation height;5.70;19735
Ahaus;precipitation height;0.20;19736
Ahaus;precipitation height;11.90;19737
Ahaus;precipitation height;1.50;19738
Ahaus;precipitation height;1.40;19739
Ahaus;precipitation height;0.10;19740
Ahaus;precipitation height;5.80;19741
Ahaus;precipitation height;0.00;19742
Ahaus;precipitation height;4.80;19743
Ahaus;precipitation height;6.80;19744
Ahaus;precipitation height;0.00;19745
Ahaus;precipitation height;0.00;19746
Ahaus;precipitation height;0.00;19747
Ahaus;precipitation height;0.00;19748
Ahaus;precipitation height;0.00;19749
Ahaus;precipitation height;0.00;19750
Ahaus;precipitation height;0.00;19751
Ahaus;precipitation height;0.00;19752
Ahaus;precipitation height;0.00;19753
Ahaus;precipitation height;0.00;19754
Ahaus;precipitation height;0.00;19755
Ahaus;precipitation height;0.00;19756
Ahaus;precipitation height;0.00;19757
Ahaus;precipitation height;0.00;19758
Ahaus;precipitation height;0.00;19759
Ahaus;precipitation height;0.00;19760
Ahaus;precipitation height;0.00;19761
Ahaus;precipitation height;1.00;19762
Ahaus;precipitation height;9.90;19763
Ahaus;precipitation height;0.00;19764
Ahaus;precipitation height;4.40;19765
Ahaus;precipitation height;4.30;19766
Ahaus;precipitation height;0.50;19767
Ahaus;precipitation height;0.00;19768
Ahaus;precipitation height;0.00;19769
Ahaus;precipitation height;0.00;19770
Ahaus;precipitation height;0.00;19771
Ahaus;precipitation height;0.00;19772
Ahaus;precipitation height;1.50;19773
Ahaus;precipitation height;0.70;19774
Ahaus;precipitation height;0.00;19775
Ahaus;precipitation height;0.00;19776
Ahaus;precipitation height;0.00;19777
Ahaus;precipitation height;0.00;19778
Ahaus;precipitation height;2.20;19779
Ahaus;precipitation height;10.30;19780
Ahaus;precipitation height;3.10;19781
Ahaus;precipitation height;3.40;19782
Ahaus;precipitation height;1.50;19783
Ahaus;precipitation height;2.40;19784
Ahaus;precipitation height;24.20;19785
Ahaus;precipitation height;3.00;19786
Ahaus;precipitation height;7.60;19787
Ahaus;precipitation height;4.50;19788
Ahaus;precipitation height;1.00;19789
Ahaus;precipitation height;3.50;19790
Ahaus;precipitation height;0.00;19791
Ahaus;precipitation height;0.00;19792
Ahaus;precipitation height;0.00;19793
Ahaus;precipitation height;0.00;19794
Ahaus;precipitation height;0.00;19795
Ahaus;precipitation height;0.00;19796
Ahaus;precipitation height;0.00;19797
Ahaus;precipitation height;0.00;19798
Ahaus;precipitation height;0.00;19799
Ahaus;precipitation height;0.00;19800
Ahaus;precipitation height;0.00;19801
Ahaus;precipitation height;0.00;19802
Ahaus;precipitation height;0.20;19803
Ahaus;precipitation height;0.00;19804
Ahaus;precipitation height;0.00;19805
Ahaus;precipitation height;0.00;19806
Ahaus;precipitation height;0.00;19807
Ahaus;precipitation height;5.90;19808
Ahaus;precipitation height;3.90;19809
Ahaus;precipitation height;0.20;19810
